artist,album,danceability,energy,acousticness,loudness,anger,joy,sadness,surprise
Rilo Kiley,More Adventurous,0.507909091,0.621727273,0.383358,-6.045,0.22794617,0.299552558,0.287544414,0.184956858
Venetian Snares,Huge Chrome Cylinder Box Unfolding,0.607857143,0.858942857,0.304792857,-4.980857143,0.260016371,0.25704615,0.221937862,0.260999618
Shout Out Louds,Our Ill Wills,0.577666667,0.758083333,0.155335833,-6.551666667,0.233705119,0.237533703,0.249151811,0.279609367
Thurston Moore,Trees Outside the Academy,0.411583333,0.689666667,0.431143333,-10.16933333,0.244876748,0.323141897,0.199357488,0.232623867
Brother Reade,Rap Music,0.643533333,0.638466667,0.40108,-9.040733333,0.237591909,0.244836037,0.289746907,0.227825147
Picastro,Whore Luck,0.3526,0.3586,0.7244,-13.5131,0.252093422,0.365568695,0.266018631,0.116319252
Les Savy Fav,Let's Stay Friends,0.44275,0.843333333,0.003001683,-4.78875,0.268367558,0.234707036,0.263811099,0.233114308
Snowman,Absence,0.462,0.618375,0.313639,-9.407625,0.265670047,0.232654562,0.328821083,0.172854308
WhoMadeWho,Knee Deep,0.56825,0.820375,0.041976625,-6.88375,0.233194326,0.249623717,0.233988542,0.283193414
Blueprint,Adventures in Counter-Culture,0.511823529,0.776882353,0.115932294,-6.979176471,0.256806359,0.238326647,0.258331238,0.246535757
Subtitle,Young Dangerous Heart,0.650764706,0.604588235,0.165231176,-8.993470588,0.246857915,0.250093847,0.263000646,0.240047592
Icky Boyfriends,A Love Obscene,0.347944,0.78982,0.502204642,-6.81806,0.230623388,0.251290409,0.248505883,0.26958032
Sons and Daughters,The Repulsion Box,0.5677,0.7862,0.05361181,-6.155,0.251728918,0.254817062,0.255598302,0.237855718
Johnny Cash,The Legend,0.65664,0.46986,0.59171,-11.55258,0.232239565,0.255345732,0.295922335,0.216492367
The 101'ers,Elgin Avenue Breakdown Revisited,0.4762,0.7926,0.11090925,-8.77455,0.241193352,0.230238808,0.288040528,0.240527313
Without Gravity,Tenderfoot,0.3987,0.4329,0.6763,-12.7282,0.232454318,0.256201312,0.277885524,0.233458846
The Life and Times,Suburban Hymns,0.2187,0.817,0.0370658,-7.6391,0.266530407,0.27475483,0.246984979,0.211729785
Faith No More,Sol Invictus,0.4931,0.8334,0.005469,-6.8747,0.237842852,0.268554783,0.260382237,0.233220129
Ben Khan,1000 EP,0.709,0.49625,0.2767675,-7.23675,0.236280109,0.232800881,0.300609454,0.230309556
Circuit Des Yeux,In Plain Speech,0.339777778,0.404222222,0.686577778,-10.671,0.229386075,0.234970365,0.25876149,0.27688207
Shamir,Ratchet,0.689454545,0.597636364,0.356694545,-7.268727273,0.260947882,0.250553078,0.267305058,0.221193982
Crocodiles,Boys,0.4806,0.8631,0.01082677,-4.8368,0.227450496,0.241742753,0.258092141,0.272714609
Noisem,Blossoming Decay,0.179906667,0.956,0.00221087,-4.843933333,0.325224193,0.15477116,0.306348362,0.213656286
Liam Gallagher,As You Were,0.4394,0.790666667,0.025439428,-5.250066667,0.241720371,0.263311095,0.261719343,0.233249192
A Boogie Wit Da Hoodie,The Bigger Artist,0.702933333,0.6068,0.353813333,-6.778666667,0.346743183,0.199511224,0.265720118,0.188025476
Jhené Aiko,Trip,0.499909091,0.500818182,0.520654909,-9.138772727,0.269418323,0.264249366,0.238136955,0.228195356
Omni,Multi-task,0.645090909,0.693727273,0.472363636,-4.401909091,0.247414831,0.244680933,0.209039001,0.298865235
Ibeyi,Ash,0.60975,0.443659167,0.3519,-9.354833333,0.243016204,0.250282268,0.270530573,0.236170955
Demi Lovato,Tell Me You Love Me,0.570333333,0.567333333,0.22462375,-6.223416667,0.259920748,0.231658702,0.318805425,0.189615126
Iglooghost,Neō Wax Bloom,0.521545455,0.786181818,0.071950909,-8.109090909,0.247900558,0.255569923,0.241052406,0.255477113
Four Tet,New Energy,0.514642857,0.391089286,0.782428571,-16.70464286,0.240496609,0.261248737,0.232601121,0.265653533
Chelsea Wolfe,Hiss Spun,0.272333333,0.499,0.024368183,-10.18991667,0.261119718,0.260998025,0.267805884,0.210076374
Babatunde Olatunji,Drums of Passion,0.572,0.812444444,0.322766667,-5.693888889,0.248641016,0.267107223,0.246761054,0.237490707
The Dead Weather,Horehound,0.450181818,0.788,0.151311818,-6.645363636,0.249673819,0.241526838,0.251365017,0.257434326
Deastro,Moondagger,0.449428571,0.972,0.077933893,-3.315428571,0.221336903,0.275736454,0.271597119,0.231329525
Malcolm Middleton,Waxing Gibbous,0.5453,0.5147,0.394943,-10.5913,0.247809987,0.241887731,0.287379821,0.222922461
Cass McCombs,Catacombs,0.563545455,0.294981818,0.451745455,-13.71918182,0.252734367,0.248090824,0.243153774,0.256021034
The Minus 5,Killingsworth,0.465142857,0.602642857,0.450285714,-6.787285714,0.27400586,0.222156413,0.181826294,0.322011434
Museum of Love,Museum of Love,0.607111111,0.645777778,0.155081889,-9.391333333,0.244575233,0.253448229,0.242260514,0.259716024
Foo Fighters,Sonic Highways,0.337625,0.7815,0.000429263,-5.715125,0.265898139,0.229767116,0.23988793,0.264446815
Mind Fair,Mind Fair,0.175183333,0.19297,0.919966667,-19.32986667,0.251571384,0.213662633,0.323777933,0.210988049
Dillon Francis,"Money Sucks, Friends Rule",0.60525,0.83625,0.005789833,-3.853916667,0.281688365,0.254360271,0.243431945,0.22051942
Deerhoof,La Isla Bonita,0.4804,0.7528,0.117802,-7.4924,0.271888008,0.241619593,0.245396088,0.24109631
Cave,Release,0.430375,0.651625,0.107943375,-11.501875,0.230161127,0.312964857,0.224218692,0.232655324
Hackensaw Boys,Love What You Do,0.5265,0.533083333,0.684583333,-8.128833333,0.210139362,0.308155333,0.257864538,0.223840767
Paul Wall,The People's Champ,0.753666667,0.703111111,0.100999833,-6.069611111,0.281717765,0.250683254,0.233703235,0.233895746
My Morning Jacket,Z,0.4645,0.6057,0.28983,-6.9812,0.214336934,0.250582343,0.225431117,0.309649606
Armand Van Helden,Nympho,0.663076923,0.796923077,0.013597692,-9.373692308,0.224018304,0.274970312,0.234537688,0.266473696
The Sun,Blame It on the Youth,0.49405,0.871571429,0.068996202,-4.079571429,0.252045665,0.227942589,0.292885631,0.227126115
The Bravery,Stir the Blood,0.411363636,0.890545455,0.102984364,-4.8,0.265900019,0.229880365,0.259260615,0.244959
Think About Life,Family,0.6901,0.7534,0.13828,-6.7578,0.257880905,0.283227413,0.237257027,0.221634654
Sigur Rós,Inni,0.20238,0.488666667,0.345937933,-9.059666667,0.235173214,0.252173933,0.235535753,0.2771171
Freddie Gibbs,Cold Day in Hell,0.672882353,0.814705882,0.140224706,-4.970705882,0.332258558,0.206319904,0.255718153,0.205703385
R.E.M.,"Part Lies, Part Heart, Part Truth, Part Garbage: 1982-2011",0.452275,0.8031,0.1207674,-4.676675,0.242735382,0.244655162,0.265751222,0.246858234
Blackout Beach,Fuck Death,0.414375,0.486,0.666925,-12.318875,0.249814925,0.262727291,0.264951577,0.222506207
Bullfrog,Bullfrog,0.625588235,0.683882353,0.267670588,-8.105294118,0.378448054,0.202402011,0.215900899,0.203249036
Oxbow,An Evil Heat,0.279111111,0.511888889,0.285677778,-9.282333333,0.28787397,0.226966762,0.299841802,0.185317466
King Crimson,Happy with What You Have to Be Happy With,0.32555,0.441304333,0.341983367,-14.72106667,0.235167748,0.276371227,0.234575095,0.25388593
Vein,Errorzone,0.295090909,0.969090909,3.70E-05,-2.932909091,0.269322785,0.227074408,0.275373552,0.228229255
Gorillaz,The Now Now,0.574090909,0.728727273,0.220900727,-7.710909091,0.238958364,0.24892508,0.262240953,0.249875604
Freddie Gibbs,Freddie,0.7976,0.6184,0.19162,-6.1248,0.354657939,0.214022767,0.223890964,0.207428329
Marshmello ,Joytime II,0.615384615,0.866538462,0.018277554,-3.512,0.249131342,0.257439985,0.245078145,0.248350528
Dawes,Passwords,0.6346,0.4701,0.53,-9.6169,0.21563456,0.269573992,0.264051278,0.25074017
Arp,Zebra,0.566454545,0.418977273,0.774,-14.73709091,0.228067973,0.269248374,0.240559193,0.26212446
Death Grips,Year of the Snitch,0.437538462,0.928615385,0.221719385,-5.821307692,0.279481853,0.224001991,0.269554379,0.226961777
MIKE,Renaissance Man,0.477333333,0.651,0.573130833,-9.342083333,0.241223742,0.263999616,0.263087892,0.23168875
Lorenzo BITW,Love Junction,0.730636364,0.648818182,0.198655182,-8.853272727,0.227018112,0.310959011,0.217565589,0.244457288
N.E.R.D.,Seeing Sounds,0.721769231,0.785769231,0.118753846,-4.565,0.272066065,0.26037875,0.227264337,0.240290847
Sloan,Parallel Play,0.556846154,0.854153846,0.142993846,-6.498384615,0.274244435,0.253775989,0.242572647,0.229406929
Lil Wayne,Tha Carter III,0.6805,0.579875,0.091300625,-8.257875,0.312490982,0.257709623,0.230509629,0.199289766
Lukestar,Lake Toba,0.473363636,0.868272727,0.086153773,-5.966454545,0.263536426,0.231649539,0.249864596,0.254949439
Yoav,Charmed & Strange,0.626833333,0.473666667,0.612166667,-10.85758333,0.235153947,0.242979918,0.264988752,0.256877383
Cassettes Won't Listen,Small-Time Machine,0.667571429,0.634571429,0.234028571,-8.377714286,0.189142925,0.331218386,0.259582182,0.220056507
Paavoharju,Laulu Laakson Kukista,0.335333333,0.479541667,0.762666667,-14.80066667,0.246392928,0.258754934,0.250916393,0.243935745
Ty Dolla $ign,Free TC,0.672736842,0.514263158,0.229515789,-8.367157895,0.289348312,0.253597474,0.223713834,0.233340381
Escort,Animal Nature,0.759842105,0.777789474,0.055297895,-6.325052632,0.271558644,0.307469658,0.200465902,0.220505795
Cool Uncle,Cool Uncle,0.741857143,0.467214286,0.290156429,-12.98964286,0.246035978,0.234528142,0.328976308,0.190459572
A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm,0.789823529,0.736647059,0.205163529,-5.907411765,0.266332798,0.274065558,0.212798954,0.24680269
"Talib Kweli, 9th Wonder",Indie 500,0.532,0.833846154,0.125693077,-6.781461538,0.289897544,0.228656408,0.256658663,0.224787385
Le1f,Riot Boi,0.566833333,0.70575,0.225431667,-6.606166667,0.281521843,0.253172733,0.217829757,0.247475667
Various Artists,New Waves,0.226133333,0.150906667,0.9136,-24.68653333,0.242720979,0.264036087,0.246459583,0.246783351
Medications,Your Favorite People All in One Place,0.3103,0.767,0.1035233,-6.0735,0.277030695,0.223499146,0.258734903,0.240735256
Son Volt,Okemah and the Melody of Riot,0.438681818,0.528636364,0.360504545,-8.618590909,0.245717771,0.248201643,0.254453069,0.251627517
The Black Swans,Change!,0.297333333,0.257416667,0.632083333,-12.75941667,0.224601677,0.279669654,0.283057453,0.212671215
Scarface,MADE,0.576,0.661,0.00752,-8.645,0.34775018,0.191708367,0.267372647,0.193168806
Malcolm Middleton,A Brighter Beat,0.4552,0.6797,0.2015289,-5.8276,0.239781836,0.253942214,0.281416258,0.224859692
Rokia Traoré,Beautiful Africa,0.599888889,0.489222222,0.393644444,-9.087222222,0.254264941,0.284736472,0.223589352,0.237409235
Orchestral Manoeuvres in the Dark,English Electric,0.630166667,0.633583333,0.189284575,-9.815666667,0.265241515,0.248091415,0.258650465,0.228016606
The Postal Service,Give Up,0.62292,0.64036,0.24550356,-8.38092,0.221844094,0.297915739,0.249122825,0.231117342
Born Ruffians,Birthmarks,0.550583333,0.62725,0.060258583,-6.905,0.250695113,0.242978406,0.271026231,0.23530025
White Fence,Cyclops Reap,0.410090909,0.718454545,0.077337945,-8.121818182,0.239185564,0.251839906,0.266296907,0.242677623
Kurt Vile,Wakin on a Pretty Daze,0.457272727,0.765,0.165022727,-7.242181818,0.210804582,0.260883648,0.281765768,0.246546002
Ólafur Arnalds,Now I Am Winter,0.531365385,0.206265769,0.719192308,-19.92834615,0.22259693,0.229696698,0.277742945,0.269963427
Fancey,Fancey,0.4585,0.6532,0.2645602,-8.1986,0.237635781,0.235507009,0.264163925,0.262693284
United State of Electronica,United State of Electronica,0.526454545,0.938909091,0.078329091,-6.271727273,0.225055516,0.331226018,0.217896008,0.225822457
Ill Bill,What's Wrong with Bill?,0.7711875,0.6964375,0.138484375,-7.758625,0.3272149,0.197145856,0.263478593,0.212160651
"Faust, Dälek","Derbe Respect, Alder",0.330875,0.855,0.149935,-6.753125,0.248419107,0.174793391,0.34779553,0.228991971
Destiny’s Child,The Writing’s on the Wall,0.6903125,0.600875,0.146034875,-5.9040625,0.244508964,0.253563726,0.239513749,0.26241356
Ray Davies,Americana,0.524933333,0.44906,0.458800667,-12.1996,0.227519193,0.272451543,0.240341409,0.259687855
Roc Marciano,Rosebudd’s Revenge,0.4476,0.699266667,0.533317333,-5.560333333,0.327884651,0.22380725,0.227509736,0.220798363
Jess Williamson,Heart Song,0.356571429,0.234157143,0.611628571,-11.56357143,0.255561504,0.244374836,0.263576038,0.236487622
A$AP Ferg,Always Strive and Prosper,0.646263158,0.648210526,0.314199105,-7.148,0.291684475,0.252114997,0.246433736,0.209766792
Rihanna,ANTI,0.5536875,0.5325625,0.2869725,-6.28675,0.256090211,0.263070516,0.264274245,0.216565028
Jodeci,"The Past, the Present, the Future",0.621333333,0.668666667,0.109543333,-6.794166667,0.259893407,0.293401884,0.233308618,0.213396091
Big Sean,Dark Sky Paradise,0.738,0.678916667,0.305366667,-5.962083333,0.319683579,0.243159166,0.236027749,0.201129505
The Acid,Liminal,0.497363636,0.363181818,0.615849091,-13.90581818,0.23855009,0.292191852,0.233585045,0.235673013
Wreck and Reference,Want,0.276690909,0.542727273,0.138716182,-8.837090909,0.262380319,0.21994841,0.279316228,0.238355043
Soundgarden,Superunknown,0.42128125,0.781,0.073587135,-6.48375,0.240314004,0.263503149,0.253910047,0.2422728
Inventions,Inventions,0.1994125,0.474,0.7305,-10.87275,0.391851322,0.183071732,0.281114968,0.143961978
Unwound,Rat Conspiracy,0.3095,0.76028125,0.024904238,-9.9844375,0.244223353,0.195467293,0.291572673,0.268736682
The 1975,The 1975,0.455766667,0.647764103,0.204517664,-8.981205128,0.257344949,0.24470473,0.234859101,0.263091221
Hebronix,Unreal,0.472166667,0.6325,0.211466667,-5.787333333,0.221093469,0.230654261,0.27901835,0.26923392
Black Sabbath,13,0.378333333,0.809916667,0.069035856,-4.643916667,0.259809768,0.220424077,0.280245488,0.239520667
Vår,No One Dances Quite Like My Brothers,0.5258,0.6575,0.231854,-10.5595,0.252209594,0.236289229,0.254191839,0.257309338
BOAT,Pretend To Be Brave,0.486666667,0.7605,0.179493333,-6.497333333,0.275997278,0.344792068,0.185973811,0.193236843
Marnie Stern,The Chronicles of Marnia,0.4095,0.8427,0.0531477,-5.7511,0.252263313,0.247775298,0.266497752,0.233463637
Purling Hiss,Water on Mars,0.391333333,0.760222222,0.020474119,-7.825222222,0.29145524,0.159362817,0.241509387,0.307672556
Justin Timberlake,The 20/20 Experience,0.632416667,0.55875,0.3329,-8.104916667,0.238334783,0.304282185,0.227740053,0.229642979
Lady Lamb the Beekeeper,Ripely Pine,0.465916667,0.377216667,0.586,-9.269083333,0.21722516,0.273941744,0.278837081,0.229996014
Palma Violets,180,0.259636364,0.807909091,0.195566831,-4.372454545,0.230899636,0.293703939,0.245531717,0.229864708
Colleen Green,Sock it to Me,0.5575,0.5605,0.24939,-8.2058,0.227188158,0.26958107,0.245094756,0.258136016
Helado Negro,Invisible Life,0.6962,0.5244,0.51058,-11.1442,0.298659846,0.231149319,0.233441175,0.23674966
Swearin’,Swearin',0.38325,0.648166667,0.160919842,-9.234166667,0.26401771,0.26183369,0.255996144,0.218152457
Porcelain Raft,Strange Weekend,0.4115,0.7905,0.300687,-5.511,0.243598659,0.255331195,0.251437263,0.249632883
Lana Del Rey,Born to Die,0.432,0.613,0.374836087,-7.274173913,0.216398992,0.294398076,0.251386732,0.237816201
"JAY-Z, Kanye West",Watch the Throne,0.6273125,0.7344375,0.17660625,-5.799,0.288103033,0.238449174,0.245747001,0.227700792
Com Truise,Galactic Melt,0.576727273,0.637454545,0.3624,-8.160181818,0.246176979,0.26859554,0.23392509,0.251302391
Tender Trap,Dansette Dansette,0.437,0.6732,0.0797401,-5.808,0.212595762,0.310962651,0.221646616,0.254794971
Windsor for the Derby,Against Love,0.42125,0.471416667,0.612891667,-13.50766667,0.209132674,0.252832246,0.380349645,0.157685435
Deer Tick,The Black Dirt Sessions,0.428181818,0.526818182,0.519945455,-7.308909091,0.231930801,0.242671017,0.325755898,0.199642284
The Wave Pictures,Instant Coffee Baby,0.569461538,0.596461538,0.374646154,-5.254538462,0.243119697,0.265070177,0.244773297,0.247036828
Sade,Soldier of Love,0.6316,0.3828,0.50804,-11.1539,0.219513375,0.305281828,0.248832992,0.226371804
Tegan and Sara,Sainthood,0.65,0.862307692,0.081590238,-4.512846154,0.272898931,0.243871331,0.256073849,0.22715589
Elvis Costello,Live at the El Mocambo,0.375571429,0.8815,0.125907143,-7.726428571,0.262806567,0.241026158,0.200152427,0.296014848
Neon Indian,Psychic Chasms,0.512461538,0.718307692,0.221663846,-7.484,0.261646973,0.205157749,0.263179315,0.270015964
Kurt Vile,Childish Prodigy,0.390090909,0.801181818,0.343252364,-6.256363636,0.267014499,0.270695615,0.267735132,0.194554754
Ape School,Ape School,0.441285714,0.612,0.2809405,-8.702,0.27114179,0.230507184,0.265205927,0.233145099
Wreckless Eric & Amy Rigby,Wreckless Eric & Amy Rigby,0.475181818,0.565454545,0.226213973,-6.784454545,0.253176035,0.324916599,0.255507384,0.166399982
Lucinda Williams,Little Honey,0.446153846,0.439984615,0.453233077,-8.660461538,0.224667586,0.287976057,0.247823626,0.239532732
Ice Cube,The Essentials,0.768666667,0.735888889,0.063488889,-7.258444444,0.33356935,0.209287821,0.24664759,0.210495239
Stereolab,Chemical Chords,0.606785714,0.720142857,0.072932754,-6.856714286,0.235286008,0.255560525,0.261457411,0.247696056
Coldplay,Viva la Vida or Death and All His Friends,0.3169,0.6579,0.115286,-8.2849,0.2414757,0.260616357,0.260155017,0.237752925
Someone Still Loves You Boris Yeltsin,Pershing,0.670090909,0.519545455,0.204119091,-11.54345455,0.230615641,0.247806079,0.282828652,0.238749628
The Long Blondes,"""Couples""",0.5376,0.8229,0.018447785,-4.6356,0.249117062,0.252421148,0.239597368,0.258864423
Howlin Rain,Magnificent Fiend,0.362125,0.649625,0.27685125,-7.263625,0.265854079,0.255408423,0.279737073,0.199000424
Be Your Own Pet,Get Awkward,0.407083333,0.935416667,0.006947158,-2.34225,0.275201883,0.239336087,0.267775087,0.217686943
The Depreciation Guild,In Her Gentle Jaws,0.4038,0.7789,0.006840211,-8.8576,0.215180105,0.300317638,0.239473243,0.245029014
El Guincho,Alegranza!,0.520555556,0.905111111,0.439888889,-6.509444444,0.310074265,0.219702898,0.246819503,0.223403333
The Raveonettes,Lust Lust Lust,0.442666667,0.780416667,0.048013525,-4.960833333,0.234494916,0.269176847,0.286531441,0.209796796
American Music Club,The Golden Age,0.522153846,0.416307692,0.423984615,-12.12484615,0.240695495,0.288005415,0.25343483,0.21786426
Atlas Sound,Let the Blind Lead Those Who Can See But Cannot Feel,0.382214286,0.668428571,0.338076125,-8.378071429,0.249747092,0.220178233,0.259061009,0.271013665
Bob Mould,District Line,0.4889,0.8584,0.0621474,-5.6126,0.24017516,0.236981931,0.287981904,0.234861005
Nas,Greatest Hits,0.728214286,0.714,0.055802321,-5.990857143,0.246667901,0.275112015,0.23293018,0.245289905
Dax Riggs,We Sing of Only Blood or Love,0.457133333,0.6772,0.195795247,-6.3152,0.226528909,0.243316349,0.268478508,0.261676233
Babyshambles,Shotters Nation,0.466583333,0.780333333,0.05080125,-4.822083333,0.272027453,0.240316252,0.247825509,0.239830786
Edwyn Collins,Home Again,0.573916667,0.56525,0.337351667,-9.914833333,0.235006095,0.253181753,0.291205354,0.220606797
Iron & Wine,The Shepherd's Dog,0.556583333,0.539416667,0.491689167,-8.612583333,0.231203341,0.2701526,0.279101563,0.219542496
